Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Richarlison,9,FW,25-209,1.eng Tottenham,90,1,0,0,0,2,2,0,0,35,0,1,1,1.1,1.1,0.5,3,1,18,22,81.8,1,0,4,fa031b34
Vinicius Júnior,20,LW,22-146,1.es Real Madrid,71,1,1,0,0,2,1,0,0,36,0,0,1,0.2,0.2,0.1,4,1,22,28,78.6,0,1,2,7111d552
Martinelli,26,LW,21-170,1.eng Arsenal,19,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.1,1,0,11,12,91.7,0,0,2,48a5a5d6
Raphinha,11,RW,25-356,1.es Barcelona,90,0,0,0,0,5,3,0,0,61,3,3,1,0.5,0.5,0.5,8,0,34,45,75.6,3,1,4,3423f250
Neymar,10,AM,30-303,1.fr Paris S-G,80,1,1,1,1,2,0,0,0,54,0,0,0,1.3,0.6,0.4,4,2,36,44,81.8,6,2,5,69384e5d
Rodrygo,21,AM,21-330,1.es Real Madrid,10,0,0,0,0,0,0,0,0,11,0,2,0,0.0,0.0,0.0,2,0,6,8,75.0,1,0,0,8f5e92a6
Casemiro,5,DM,30-285,1.eng Manchester Utd,90,0,0,0,0,1,0,0,0,82,4,1,2,0.0,0.0,0.0,0,0,61,73,83.6,4,0,1,4d224fe8
Lucas Paquetá,7,DM,25-100,1.eng West Ham,90,1,0,0,0,2,2,0,0,65,2,0,1,0.3,0.3,0.5,4,0,52,58,89.7,5,0,0,9b6f7fd5
Danilo,2,LB,31-143,1.it Juventus,71,0,0,0,0,0,0,0,0,78,1,0,0,0.0,0.0,0.0,0,0,67,74,90.5,5,0,0,94b2001f
Gleison Bremer,24,LB,25-262,1.it Juventus,19,0,0,0,0,1,0,0,0,20,0,1,0,0.2,0.2,0.0,0,0,16,18,88.9,0,0,0,5fd5ed86
Thiago Silva,3,CB,38-074,1.eng Chelsea,90,0,1,0,0,0,0,0,0,91,1,2,0,0.0,0.0,0.7,1,1,82,87,94.3,2,0,1,86e7deaf
Marquinhos,4,CB,28-205,1.fr Paris S-G,90,0,0,0,0,0,0,0,0,80,1,1,0,0.0,0.0,0.0,1,1,70,77,90.9,0,1,1,d5f2f82b
Éder Militão,14,RB,24-321,1.es Real Madrid,62,0,0,0,0,0,0,0,0,55,2,0,0,0.0,0.0,0.0,0,0,46,48,95.8,2,0,0,2784f898
Dani Alves,13,RB,39-213,1.mx UNAM,28,0,0,0,0,2,0,0,0,21,0,1,0,0.1,0.1,0.0,1,0,16,18,88.9,1,0,0,c9e99e49
Alisson,1,GK,30-064,1.eng Liverpool,79,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,20,22,90.9,0,0,0,7a2e46a8
Wéverton,12,GK,34-357,1.br Palmeiras,11,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,0,0,81be82e9
