Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Harry Kane,9,FW,29-124,1.eng Tottenham,57,0,1,0,0,2,0,0,0,17,0,0,0,0.1,0.1,0.7,2,0,6,10,60.0,2,0,0,21a66f6a
Callum Wilson,24,FW,30-275,1.eng Newcastle Utd,33,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.3,3,0,5,6,83.3,3,0,1,c596fcb0
Marcus Rashford,11,LWRW,25-029,1.eng Manchester Utd,74,2,0,0,0,6,4,0,0,46,1,1,2,0.9,0.9,0.0,1,1,23,31,74.2,0,3,5,a1d5bd30
Jack Grealish,7,LW,27-080,1.eng Manchester City,16,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.1,2,0,13,14,92.9,0,3,3,b0b4fd3e
Phil Foden,20,RWLW,22-185,1.eng Manchester City,90,1,0,0,0,5,1,0,0,48,0,0,2,1.0,1.0,0.0,2,1,26,37,70.3,0,0,1,ed1e53f3
Jude Bellingham,22,LM,19-153,1.de Dortmund,90,0,0,0,0,2,1,0,0,58,2,1,0,0.3,0.3,0.2,5,0,46,51,90.2,2,1,3,57d88cf9
Declan Rice,4,CM,23-319,1.eng West Ham,57,0,0,0,0,0,0,0,0,50,0,1,1,0.0,0.0,0.0,2,0,44,46,95.7,4,0,0,1c7012b8
Kalvin Phillips,14,CM,26-362,1.eng Manchester City,33,0,1,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.1,1,1,14,15,93.3,0,0,0,4f565d77
Jordan Henderson,8,RM,32-165,1.eng Liverpool,90,0,0,0,0,0,0,0,0,65,2,0,1,0.0,0.0,0.0,2,0,48,60,80.0,4,0,1,935e6b8f
Luke Shaw,3,LB,27-140,1.eng Manchester Utd,64,0,0,0,0,0,0,0,0,62,0,0,0,0.0,0.0,0.1,4,1,51,61,83.6,8,0,0,9c94165b
Kieran Trippier,12,LB,32-071,1.eng Newcastle Utd,26,0,0,0,0,0,0,0,0,18,1,0,1,0.0,0.0,0.0,0,0,17,17,100.0,1,0,0,21512407
Harry Maguire,6,CB,29-269,1.eng Manchester Utd,90,0,0,0,0,1,0,0,0,91,0,1,1,0.0,0.0,0.0,1,0,77,85,90.6,2,0,0,d8931174
John Stones,5,CB,28-185,1.eng Manchester City,90,0,0,0,0,2,1,0,0,90,0,0,0,0.2,0.2,0.0,0,0,76,84,90.5,3,0,0,5eecec3d
Kyle Walker,2,RB,32-185,1.eng Manchester City,56,0,0,0,0,0,0,0,0,57,0,1,0,0.0,0.0,0.0,1,0,49,54,90.7,5,0,0,86dd77d1
Trent Alexander-Arnold,18,RB,24-053,1.eng Liverpool,34,0,0,0,0,0,0,0,0,24,0,0,1,0.0,0.0,0.0,0,0,21,23,91.3,3,0,0,cd1acf9d
Jordan Pickford,1,GK,28-267,1.eng Everton,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,29,32,90.6,0,0,0,4806ec67
