Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Gonçalo Ramos,26,FWAM,21-173,1.pt Benfica,68,0,0,0,0,1,0,0,0,16,1,0,0,0.1,0.1,0.0,0,0,7,9,77.8,0,0,1,f63cda26
Rafael Leão,15,LW,23-183,1.it Milan,22,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.2,2,0,8,13,61.5,1,3,4,20730eae
João Félix,11,LWAM,23-030,1.es Atlético Madrid,90,0,0,0,0,5,2,0,0,31,0,0,0,0.3,0.3,0.0,0,0,14,21,66.7,2,0,4,8aafd64f
Bruno Fernandes,8,RWRB,28-093,1.eng Manchester Utd,90,0,0,0,0,2,0,0,0,81,0,1,1,0.1,0.1,0.3,6,0,58,75,77.3,6,3,3,507c7bdf
Otávio,25,LMDM,27-304,1.pt Porto,68,0,0,0,0,0,0,0,0,60,4,1,0,0.0,0.0,0.1,4,0,38,52,73.1,7,0,0,28b1f3ce
Vitinha,16,DM,22-300,1.fr Paris S-G,22,0,0,0,0,0,0,1,0,34,0,0,0,0.0,0.0,0.0,0,0,32,34,94.1,3,0,0,3b029691
Rúben Neves,18,CM,25-272,1.eng Wolves,50,0,0,0,0,0,0,0,0,68,0,2,0,0.0,0.0,0.0,0,0,60,66,90.9,6,0,0,44bfb6c5
Cristiano Ronaldo,7,FW,37-308,1.eng Manchester Utd,40,0,0,0,0,1,1,0,0,10,0,0,0,0.0,0.0,0.0,1,0,3,6,50.0,0,0,1,dea698d9
Bernardo Silva,10,RMDM,28-122,1.eng Manchester City,90,0,0,0,0,1,0,0,0,106,1,1,0,0.2,0.2,0.1,2,0,88,101,87.1,6,0,0,3eb22ec9
Raphaël Guerreiro,5,LB,28-353,1.de Dortmund,50,0,0,0,0,1,0,0,0,33,0,0,0,0.0,0.0,0.1,1,0,23,31,74.2,2,0,0,048a1cbc
João Cancelo,20,LB,28-197,1.eng Manchester City,40,0,0,0,0,0,0,0,0,52,2,0,0,0.0,0.0,0.0,0,0,37,46,80.4,3,0,1,bd6351cd
Rúben Dias,4,CB,25-210,1.eng Manchester City,90,0,0,0,0,0,0,0,0,101,2,2,0,0.0,0.0,0.0,2,0,88,96,91.7,7,0,0,31c69ef1
Pepe,3,CB,39-287,1.pt Porto,90,0,0,0,0,1,0,0,0,108,1,1,1,0.2,0.2,0.0,0,0,91,103,88.3,5,0,0,c906ce0f
Diogo Dalot,2,RB,23-267,1.eng Manchester Utd,78,0,0,0,0,0,0,0,0,47,1,1,1,0.0,0.0,0.0,2,0,29,41,70.7,2,0,1,d9565625
Ricardo Horta,21,RW,28-086,1.pt Braga,12,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,2,0,8,12,66.7,1,0,0,6603fed7
Diogo Costa,22,GK,23-082,1.pt Porto,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,22,25,88.0,0,0,0,93fffbcf
