Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Richarlison,9,FW,25-198,1.eng Tottenham,78,2,0,0,0,3,2,0,0,25,1,0,2,0.9,0.9,0.0,0,0,12,16,75.0,0,0,0,fa031b34
Gabriel Jesus,18,FW,25-235,1.eng Arsenal,12,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,1,0,7,8,87.5,1,0,0,b66315ae
Vinicius Júnior,20,LW,22-135,1.es Real Madrid,75,0,1,0,0,4,1,0,0,38,1,0,2,0.3,0.3,0.3,6,2,21,27,77.8,1,2,4,7111d552
Rodrygo,21,AMLW,21-319,1.es Real Madrid,15,0,0,0,0,2,1,0,0,23,0,0,1,0.1,0.1,0.0,1,0,12,13,92.3,0,0,2,8f5e92a6
Raphinha,11,RW,25-345,1.es Barcelona,86,0,0,0,0,2,2,0,0,46,4,0,0,0.7,0.7,0.0,5,0,27,36,75.0,4,2,6,3423f250
Martinelli,26,LW,21-159,1.eng Arsenal,4,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,0,1,48a5a5d6
Neymar,10,AM,30-292,1.fr Paris S-G,79,0,0,0,0,4,1,0,0,65,0,0,2,0.3,0.3,0.3,6,1,36,46,78.3,3,0,6,69384e5d
Antony,19,RWLW,22-273,1.eng Manchester Utd,11,0,0,0,0,1,0,0,0,23,1,0,2,0.0,0.0,0.0,1,0,15,15,100.0,1,0,1,99127249
Casemiro,5,DM,30-274,1.eng Manchester Utd,90,0,0,0,0,3,1,0,0,77,3,0,2,0.1,0.1,0.1,5,0,55,65,84.6,9,0,0,4d224fe8
Lucas Paquetá,7,DM,25-089,1.eng West Ham,74,0,0,0,0,0,0,0,0,49,4,0,2,0.0,0.0,0.2,1,0,30,42,71.4,5,0,0,9b6f7fd5
Fred,8,DM,29-264,1.eng Manchester Utd,16,0,0,0,0,1,1,0,0,20,0,0,0,0.1,0.1,0.0,1,0,14,19,73.7,3,0,0,b853e0ad
Alex Sandro,6,LB,31-302,1.it Juventus,90,0,0,0,0,1,0,0,0,102,1,1,0,0.0,0.0,0.0,4,0,83,90,92.2,5,0,1,0d82903c
Thiago Silva,3,CB,38-063,1.eng Chelsea,90,0,0,0,0,1,0,0,0,78,0,0,1,0.0,0.0,0.0,4,0,68,73,93.2,8,0,0,86e7deaf
Marquinhos,4,CB,28-194,1.fr Paris S-G,90,0,0,0,0,0,0,0,0,69,1,0,2,0.0,0.0,0.0,1,0,61,64,95.3,3,0,0,d5f2f82b
Danilo,2,RB,31-132,1.it Juventus,90,0,0,0,0,1,0,0,0,92,1,1,1,0.0,0.0,0.0,4,0,72,87,82.8,4,1,1,94b2001f
Alisson,1,GK,30-053,1.eng Liverpool,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,20,24,83.3,0,0,0,7a2e46a8
