Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Sardar Azmoun,20,FW,27-332,1.de Leverkusen,45,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,6,12,50.0,1,0,0,10549b49
Saman Ghoddos,14,AM,29-084,1.eng Brentford,45,0,0,0,0,1,0,0,0,24,1,0,0,0.2,0.2,0.0,1,0,15,20,75.0,2,0,0,f7b1d4e0
Mehdi Taremi,9,FW,30-134,1.pt Porto,90,0,0,0,0,1,0,0,0,52,4,0,2,0.2,0.2,0.0,0,0,26,35,74.3,1,0,3,4c2a5d34
Ehsan Hajsafi,3,LMLB,32-277,1.gr AEK Athens,71,0,0,0,0,0,0,0,0,43,2,0,2,0.0,0.0,0.0,0,0,25,37,67.6,2,0,0,b060e3b8
Abolfazl Jalali,25,LB,24-156,1.ir Esteghlal,19,0,0,0,0,0,0,1,0,34,0,0,0,0.0,0.0,0.0,1,0,20,29,69.0,3,1,5,d932eeee
Ahmad Nourollahi,21,CMRM,29-300,1.ae Al-Ahli Dubai FC,70,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,12,17,70.6,0,0,0,2c5273b8
Mehdi Torabi,16,RM,28-080,1.ir Persepolis,20,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,15,16,93.8,2,0,0,74567feb
Saeid Ezatolahi,6,CM,26-059,2.dk Vejle BK,90,0,0,0,0,1,0,0,0,65,1,1,0,0.0,0.0,0.0,1,0,40,53,75.5,2,0,0,314d95ac
Ali Gholizadeh,17,RMAM,26-264,1.be Charleroi,78,0,0,0,0,0,0,0,0,30,0,1,3,0.0,0.0,0.0,0,0,14,23,60.9,0,3,3,9fc0ac41
Karim Ansarifard,10,AM,32-240,1.cy AC Omonia,12,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,0,0,50cddd19
Milad Mohammadi,5,LB,29-061,1.gr AEK Athens,44,0,0,0,0,0,0,0,0,24,5,0,0,0.0,0.0,0.0,0,0,14,17,82.4,1,0,0,740a0e28
Ali Karimi,18,LM,28-291,1.tr Kayserispor,46,0,0,0,0,0,0,0,0,39,1,3,0,0.0,0.0,0.0,1,0,27,31,87.1,2,0,0,3840bfb9
Morteza Pouraliganji,8,CB,30-224,1.ir Persepolis,90,0,0,0,0,1,0,0,0,80,1,1,3,0.0,0.0,0.2,1,0,58,71,81.7,2,0,0,2c2066f4
Majid Hosseini,19,CB,26-162,1.tr Kayserispor,90,0,0,0,0,0,0,1,0,71,3,4,1,0.0,0.0,0.0,1,0,51,59,86.4,2,0,0,d2161bae
Ramin Rezaeian,23,RB,32-253,1.ir Sepahan,90,0,0,0,0,0,0,0,0,71,4,2,0,0.0,0.0,0.2,2,0,40,58,69.0,1,1,1,c0ae3446
Alireza Beiranvand,1,GK,30-069,1.ir Persepolis,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,20,28,71.4,0,0,0,6ca0b04a
