Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Haji Wright,19,FW,24-243,1.tr Antalyaspor,82,0,0,0,0,2,0,0,0,16,1,0,0,0.1,0.1,0.0,2,0,6,10,60.0,0,0,1,91cd37b7
Josh Sargent,24,FW,22-278,2.eng Norwich City,8,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,a8d4428b
Timothy Weah,21,FW,22-276,1.fr Lille,82,0,0,0,0,0,0,0,0,32,0,0,2,0.0,0.0,0.3,2,0,19,26,73.1,2,1,1,8eec784d
Gio Reyna,7,FW,20-012,1.de Dortmund,8,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,0,0,7fa4e703
Christian Pulisic,10,LM,24-068,1.eng Chelsea,90,0,0,0,0,4,0,0,0,49,1,0,0,0.1,0.1,0.1,3,0,23,36,63.9,2,2,3,1bf33a9a
Yunus Musah,6,CM,19-361,1.es Valencia,90,0,0,0,0,1,1,0,0,44,2,0,2,0.0,0.0,0.0,1,0,30,36,83.3,2,0,1,b51b1b9c
Tyler Adams,4,CM,23-284,1.eng Leeds United,90,0,0,0,0,0,0,0,0,55,1,1,2,0.0,0.0,0.0,0,0,41,47,87.2,0,0,0,2b09d998
Weston McKennie,8,RM,24-089,1.it Juventus,76,0,0,0,0,2,0,0,0,44,2,0,2,0.3,0.3,0.0,4,0,30,35,85.7,4,1,1,01c3aff5
Brenden Aaronson,11,RM,22-034,1.eng Leeds United,14,0,0,0,0,0,0,0,0,11,1,0,1,0.0,0.0,0.0,0,0,9,9,100.0,1,0,0,5bc43860
Antonee Robinson,5,LB,25-109,1.eng Fulham,90,0,0,0,0,0,0,0,0,55,2,2,1,0.0,0.0,0.0,2,0,31,41,75.6,1,0,0,289601e6
Tim Ream,13,CB,35-051,1.eng Fulham,90,0,0,0,0,0,0,0,0,62,0,0,1,0.0,0.0,0.0,0,0,47,55,85.5,3,1,1,28b40c9c
Walker Zimmerman,3,CB,29-190,1.us Nashville,90,0,0,0,0,0,0,0,0,78,1,0,1,0.0,0.0,0.0,1,0,63,72,87.5,0,0,0,220fa883
Sergiño Dest,2,RB,22-022,1.it Milan,77,0,0,0,0,1,0,0,0,49,1,0,2,0.1,0.1,0.1,3,0,34,39,87.2,1,0,0,5976f83e
Shaquell Moore,18,RB,26-023,1.us Nashville,13,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,12,14,85.7,0,0,0,3b9f859b
Matt Turner,1,GK,28-154,1.eng Arsenal,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,30,38,78.9,0,0,0,4a51ba65
