Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Marco Asensio,10,FW,26-319,1.es Real Madrid,62,0,0,0,0,1,0,0,0,23,0,0,0,0.2,0.2,0.0,1,0,10,15,66.7,0,0,1,45af8a54
Álvaro Morata,7,FW,30-044,1.es Atlético Madrid,58,0,0,0,0,2,0,0,0,14,0,0,1,0.2,0.2,0.1,2,0,6,9,66.7,2,0,0,129af0db
Dani Olmo,21,LW,24-213,1.de RB Leipzig,97,0,0,0,0,2,1,0,0,56,3,0,0,0.0,0.0,0.0,2,0,32,37,86.5,2,2,4,ae44e8e2
Ansu Fati,25,LW,20-036,1.es Barcelona,23,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,7,8,87.5,0,0,1,0ba976e4
Ferrán Torres,11,RW,22-280,1.es Barcelona,74,0,0,0,0,0,0,0,0,36,0,0,1,0.0,0.0,0.0,0,0,18,24,75.0,1,1,4,9e1035f8
Nico Williams,12,RW,20-147,1.es Athletic Club,43,0,0,0,0,1,0,0,0,29,0,0,1,0.1,0.1,0.0,0,0,14,20,70.0,0,1,6,afdc14d7
Pablo Sarabia,22,RW,30-209,1.fr Paris S-G,3,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.2,2,0,2,5,40.0,0,0,0,9744ff80
Pedri,26,LM,20-011,1.es Barcelona,120,0,0,0,0,0,0,0,0,160,0,2,3,0.0,0.0,0.0,2,0,135,150,90.0,12,2,4,0d9b2d31
Sergio Busquets,5,CM,34-143,1.es Barcelona,120,0,0,0,0,1,0,0,0,82,2,0,1,0.1,0.1,0.0,4,0,67,76,88.2,8,0,0,5ab0ea87
Gavi,9,RM,18-123,1.es Barcelona,62,0,0,0,0,0,0,0,0,26,1,0,0,0.0,0.0,0.0,1,0,18,22,81.8,0,1,1,19cae58d
Carlos Soler,19,RM,25-338,1.fr Paris S-G,58,0,0,0,0,1,0,0,0,41,0,0,0,0.1,0.1,0.2,3,0,36,40,90.0,4,1,1,fed17f5a
Jordi Alba,18,LB,33-260,1.es Barcelona,97,0,0,0,0,0,0,0,0,120,1,0,0,0.0,0.0,0.2,1,0,99,116,85.3,8,1,1,4601e194
Alejandro Balde,14,LB,19-049,1.es Barcelona,23,0,0,0,0,1,0,0,0,19,1,0,1,0.0,0.0,0.0,0,0,14,16,87.5,0,0,0,5ccc9672
Aymeric Laporte,24,CB,28-193,1.eng Manchester City,120,0,0,0,0,1,0,1,0,192,0,1,0,0.0,0.0,0.0,2,0,175,185,94.6,6,0,0,119b9a8e
Rodri,16,CB,26-167,1.eng Manchester City,120,0,0,0,0,1,0,0,0,232,2,1,1,0.0,0.0,0.1,3,0,209,225,92.9,11,0,0,6434f10d
Marcos Llorente,6,RB,27-310,1.es Atlético Madrid,120,0,0,0,0,1,0,0,0,107,0,0,0,0.0,0.0,0.0,3,0,95,106,89.6,6,0,0,02c15616
Unai Simón,23,GK,25-178,1.es Athletic Club,120,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,32,34,94.1,1,0,0,5dcf3e90
