Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Hwang Ui-jo,16,FW,30-088,1.gr Olympiacos,73,0,0,0,0,1,0,0,0,15,0,0,0,0.5,0.5,0.0,0,0,7,8,87.5,0,1,1,a2d873dd
Cho Guesung,9,FW,24-303,1.kr Jeonbuk,17,0,0,0,0,1,0,1,0,10,0,0,1,0.0,0.0,0.0,0,0,3,7,42.9,0,0,0,ccfa8e5e
Son Heung-min,7,LW,30-139,1.eng Tottenham,90,0,0,0,0,1,0,0,0,39,2,0,0,0.0,0.0,0.0,2,0,18,28,64.3,0,1,2,92e7e919
Na Sang-ho,17,RW,26-104,1.kr FC Seoul,74,0,0,0,0,0,0,0,0,33,2,0,0,0.0,0.0,0.0,1,0,13,23,56.5,1,0,3,6af38cdd
Lee Kangin,18,RW,21-278,1.es Mallorca,16,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.1,2,0,9,10,90.0,1,1,1,8455ad90
Lee Jae-sung,10,AM,30-106,1.de Mainz 05,73,0,0,0,0,0,0,0,0,47,1,2,2,0.0,0.0,0.0,1,0,33,37,89.2,0,0,1,34b0387f
Son Jun-ho,13,DM,30-196,1.cn Shandong Lunen,17,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,1,0,10,12,83.3,1,0,0,f7c7ba0d
Jung Woo-young,5,DM,32-345,1.qa Al Sadd SC,90,0,0,0,0,0,0,0,0,66,1,1,1,0.0,0.0,0.0,1,0,46,59,78.0,1,0,0,858a34b8
Hwang In-beom,6,DMAM,26-065,1.gr Olympiacos,90,0,0,0,0,2,0,0,0,73,1,1,0,0.0,0.0,0.1,2,0,43,62,69.4,4,0,4,92fa5d28
Kim Jin-su,3,LB,30-164,1.kr Jeonbuk,90,0,0,0,0,0,0,0,0,36,3,0,1,0.0,0.0,0.0,0,0,19,29,65.5,1,0,1,8e6ff136
Kim Young-gwon,19,CB,32-270,1.kr Ulsan Hyundai,90,0,0,0,0,0,0,0,0,49,1,1,1,0.0,0.0,0.0,0,0,33,43,76.7,4,0,0,9459ace1
Kim Min-jae,4,CB,26-009,1.it Napoli,90,0,0,0,0,1,0,0,0,56,0,0,2,0.0,0.0,0.0,0,0,44,52,84.6,3,0,0,e0f8151c
Kim Moonhwan,15,RB,27-115,1.kr Jeonbuk,90,0,0,0,0,0,0,0,0,74,1,2,1,0.0,0.0,0.5,2,0,53,64,82.8,2,0,1,6bce7dd8
Kim Seung-gyu,1,GK,32-055,1.sa Al-Shabab,90,0,0,0,0,0,0,0,0,34,0,2,0,0.0,0.0,0.0,0,0,19,33,57.6,0,0,0,eabaafa6
