Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Johan Venegas,11,FWLM,34-004,1.cr Liga Deportiva Alajuelense,73,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,1,0,11,14,78.6,0,0,1,5eadd340
Rónald Matarrita,22,LMLB,28-145,1.us FC Cincinnati,17,0,0,0,0,0,0,0,0,19,0,0,1,0.0,0.0,0.0,0,0,9,17,52.9,0,1,1,491862dd
Brandon Aguilera,20,LM,19-156,1.cr Asociación Deportiva Guanacasteca,45,0,0,0,0,0,0,0,0,21,0,0,1,0.0,0.0,0.0,0,0,14,19,73.7,1,2,3,938fa024
Youstin Salas,14,RB,26-167,1.cr Deportivo Saprissa,45,0,0,0,0,0,0,0,0,26,5,0,2,0.0,0.0,0.0,1,0,15,19,78.9,0,1,2,055dd4d3
Yeltsin Tejeda,17,CM,30-259,1.cr Club Sport Herediano,89,1,0,0,0,2,2,0,0,45,2,1,1,0.4,0.4,0.0,2,0,23,33,69.7,3,0,1,74319b04
Roan Wilson,24,CM,20-214,1.cr Municipal Grecia,1,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,4,4,100.0,0,0,0,719300f2
Celso Borges,5,CM,34-188,1.cr Liga Deportiva Alajuelense,90,0,0,0,0,0,0,0,0,50,2,1,5,0.0,0.0,0.0,1,0,30,36,83.3,2,0,0,b8836910
Joel Campbell,12,FWRM,30-158,1.mx León,90,0,0,0,0,0,0,0,0,82,2,0,1,0.0,0.0,0.1,3,0,49,68,72.1,8,3,4,895ff3ca
Bryan Oviedo,8,LB,32-286,1.us Real Salt Lake,89,0,0,0,0,0,0,0,0,32,1,1,1,0.0,0.0,0.0,0,0,24,26,92.3,2,0,2,31faf295
Anthony Contreras,7,LM,22-306,1.cr Club Sport Herediano,1,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,0,0,d05ca2cc
Juan Pablo Vargas,3,CB,27-178,1.co Millonarios,90,1,0,0,0,2,2,0,0,41,4,2,0,0.5,0.5,0.0,2,1,19,24,79.2,0,0,0,e22564a0
Óscar Duarte,6,CB,33-181,1.sa Al-Wehda,90,0,0,0,0,0,0,1,0,40,1,2,1,0.0,0.0,0.3,1,0,15,25,60.0,0,0,0,aa0ac32d
Kendall Waston,19,CB,34-334,1.cr Deportivo Saprissa,90,0,0,0,0,1,1,0,0,37,4,1,1,0.2,0.2,0.0,1,1,13,19,68.4,0,0,0,02ea59b0
Keysher Fuller,4,RBRM,28-143,1.cr Club Sport Herediano,73,0,0,0,0,2,1,0,0,27,0,0,0,0.3,0.3,0.2,2,0,15,21,71.4,1,1,1,78019e88
Jewison Bennette,9,RM,18-169,2.eng Sunderland,17,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,0,2,58f5704e
Keylor Navas,1,GK,35-351,1.fr Paris S-G,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,22,34,64.7,0,0,0,ecada4fc
