Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Olivier Giroud,9,FW,36-065,1.it Milan,75,1,0,0,0,2,1,0,0,18,0,0,0,0.5,0.5,0.0,2,1,12,16,75.0,2,0,0,16ceb862
Marcus Thuram,26,LW,25-120,1.de M'Gladbach,15,0,1,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,1,1,7,8,87.5,1,0,0,6f8cd6d0
Kylian Mbappé,10,LWFW,23-349,1.fr Paris S-G,90,2,1,0,0,5,3,0,0,58,0,0,0,0.3,0.3,0.5,9,2,33,41,80.5,5,5,11,42fd9c7f
Ousmane Dembélé,11,RW,25-203,1.es Barcelona,75,0,1,0,0,2,1,0,0,50,1,0,1,0.1,0.1,0.2,3,1,34,43,79.1,2,1,1,b19db005
Kingsley Coman,20,RW,26-174,1.de Bayern Munich,15,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,0,0,0,042e8a49
Antoine Griezmann,7,AM,31-258,1.es Atlético Madrid,90,0,0,0,0,1,1,0,0,64,0,1,2,0.0,0.0,0.3,5,0,40,56,71.4,3,1,2,df69b544
Adrien Rabiot,14,DM,27-245,1.it Juventus,90,0,0,0,0,0,0,0,0,72,2,2,2,0.0,0.0,0.0,2,0,50,62,80.6,5,1,2,8794e251
Aurélien Tchouaméni,8,DM,22-311,1.es Real Madrid,65,0,0,0,0,1,1,1,0,78,0,1,1,0.0,0.0,0.0,1,0,65,74,87.8,2,0,0,4f255115
Youssouf Fofana,13,DM,23-328,1.fr Monaco,25,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,12,13,92.3,0,0,0,822d51d7
Theo Hernández,22,LB,25-059,1.it Milan,90,0,0,0,0,2,0,0,0,79,2,0,2,0.2,0.2,0.0,1,0,67,74,90.5,1,0,1,d4c9725f
Dayot Upamecano,18,CB,24-038,1.de Bayern Munich,90,0,0,0,0,1,0,0,0,70,2,1,3,0.0,0.0,0.0,2,1,52,58,89.7,1,0,0,d248cd8f
Raphaël Varane,4,CB,29-223,1.eng Manchester Utd,90,0,0,0,0,1,0,0,0,52,0,4,1,0.2,0.2,0.0,0,0,40,45,88.9,2,1,1,9f8e9423
Jules Koundé,5,RB,24-022,1.es Barcelona,89,0,0,0,0,1,1,0,0,75,3,0,1,0.0,0.0,0.0,1,0,61,69,88.4,0,2,3,4d1666ff
Axel Disasi,3,RB,24-268,1.fr Monaco,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,0,0,ad82197c
Hugo Lloris,1,GK,35-343,1.eng Tottenham,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,17,29,58.6,0,0,0,8f62b6ee
