Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Kieffer Moore,13,FW,30-109,1.eng Bournemouth,90,0,0,0,0,2,1,0,0,41,0,2,1,0.5,0.5,0.1,4,0,15,26,57.7,1,0,0,01ce9e70
Gareth Bale,11,FW,33-132,1.us Los Angeles FC,90,0,0,0,0,1,1,0,0,31,0,0,0,0.0,0.0,0.2,2,0,20,26,76.9,2,1,1,a58bb1e1
Harry Wilson,8,CM,25-248,1.eng Fulham,57,0,0,0,0,1,0,0,0,32,1,0,0,0.0,0.0,0.0,1,0,18,27,66.7,1,0,1,c6dc9ecd
Daniel James,20,LM,25-015,1.eng Fulham,33,0,0,0,0,0,0,0,0,16,1,0,1,0.0,0.0,0.0,2,0,6,11,54.5,1,1,3,c931d9f9
Ethan Ampadu,15,CM,22-072,1.it Spezia,76,0,0,0,0,0,0,0,0,74,0,1,3,0.0,0.0,0.0,0,0,52,67,77.6,9,2,2,10b9fa99
Joe Allen,7,CM,32-256,2.eng Swansea City,14,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,0,0,6,8,75.0,0,0,0,9feb8f24
Aaron Ramsey,10,CM,31-334,1.fr Nice,86,0,0,0,0,1,0,0,0,65,0,0,0,0.0,0.0,0.0,1,0,42,53,79.2,2,0,3,ef619b0b
Danny Ward,12,GK,29-156,1.eng Leicester City,4,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,0,0,0,d3ce0e89
Neco Williams,3,WBRB,21-226,1.eng Nott'ham Forest,90,0,0,0,0,3,0,0,0,78,4,0,2,0.1,0.1,0.1,2,0,41,58,70.7,3,1,4,dd323728
Connor Roberts,14,WB,27-063,2.eng Burnley,56,0,0,0,0,0,0,0,0,47,0,1,2,0.0,0.0,0.4,2,0,28,39,71.8,0,0,0,24fae784
Brennan Johnson,9,RM,21-186,1.eng Nott'ham Forest,34,0,0,0,0,1,0,0,0,17,0,0,0,0.1,0.1,0.0,0,0,5,9,55.6,1,0,1,0cd31129
Ben Davies,4,CBLB,29-215,1.eng Tottenham,90,0,0,0,0,1,1,0,0,89,2,0,2,0.1,0.1,0.0,2,0,66,80,82.5,12,1,1,44781702
Joe Rodon,6,CB,25-034,1.fr Rennes,90,0,0,0,0,0,0,1,0,67,1,2,1,0.0,0.0,0.0,1,0,54,58,93.1,1,0,0,8d62d31a
Chris Mepham,5,CB,25-020,1.eng Bournemouth,90,0,0,0,0,0,0,0,0,73,1,0,1,0.0,0.0,0.0,1,0,50,65,76.9,6,0,0,fed96827
Wayne Hennessey,1,GK,35-305,1.eng Nott'ham Forest,85,0,0,0,0,0,0,0,1,35,0,0,0,0.0,0.0,0.0,0,0,30,34,88.2,0,0,0,76eca7e2
