Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Cristiano Ronaldo,7,FW,37-292,1.eng Manchester Utd,87,1,0,1,1,3,1,0,0,28,0,0,0,1.2,0.4,0.0,3,2,15,19,78.9,1,0,2,dea698d9
João Mário,17,RW,29-309,1.pt Benfica,3,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,1,0,3,3,100.0,1,0,0,f0021247
João Félix,11,LWRW,23-014,1.es Atlético Madrid,87,1,0,0,0,2,1,0,0,41,1,0,0,0.4,0.4,0.0,1,0,22,32,68.8,0,0,0,8aafd64f
Gonçalo Ramos,26,FW,21-157,1.pt Benfica,3,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,0,0,f63cda26
Bruno Fernandes,8,RWLM,28-077,1.eng Manchester Utd,90,0,2,0,0,0,0,1,0,61,0,0,2,0.0,0.0,0.6,5,2,49,56,87.5,8,0,2,507c7bdf
Otávio,25,LM,27-288,1.pt Porto,55,0,0,0,0,2,1,0,0,46,2,0,0,0.1,0.1,0.2,1,0,29,40,72.5,3,0,0,28b1f3ce
William Carvalho,14,CMLM,30-231,1.es Betis,35,0,0,0,0,0,0,0,0,34,2,0,0,0.0,0.0,0.0,1,1,28,30,93.3,5,0,0,dee86451
Rúben Neves,18,CM,25-256,1.eng Wolves,76,0,0,0,0,1,0,0,0,67,1,0,1,0.1,0.1,0.0,2,0,59,64,92.2,5,0,0,44bfb6c5
Rafael Leão,15,LW,23-167,1.it Milan,14,1,0,0,0,2,1,0,0,14,0,0,0,0.3,0.3,0.0,0,0,6,8,75.0,0,1,2,20730eae
Bernardo Silva,10,RM,28-106,1.eng Manchester City,87,0,0,0,0,0,0,0,0,75,1,0,0,0.0,0.0,0.1,1,0,68,73,93.2,3,0,0,3eb22ec9
João Palhinha,6,RM,27-138,1.eng Fulham,3,0,0,0,0,0,0,0,0,7,2,0,0,0.0,0.0,0.0,1,0,3,3,100.0,0,0,1,a78ff07f
Raphaël Guerreiro,5,LB,28-337,1.de Dortmund,90,0,0,0,0,0,0,0,0,83,0,2,0,0.0,0.0,0.2,3,1,68,80,85.0,4,0,0,048a1cbc
Danilo Pereira,13,CB,31-076,1.fr Paris S-G,90,0,0,0,0,0,0,1,0,87,2,3,1,0.0,0.0,0.0,1,0,68,78,87.2,3,1,1,8fd9996f
Rúben Dias,4,CB,25-194,1.eng Manchester City,90,0,0,0,0,0,0,0,0,74,1,0,1,0.0,0.0,0.0,0,0,65,69,94.2,2,0,0,31c69ef1
João Cancelo,20,RB,28-181,1.eng Manchester City,90,0,0,0,0,0,0,0,0,81,3,0,0,0.0,0.0,0.0,1,0,58,70,82.9,4,0,1,bd6351cd
Diogo Costa,22,GK,23-066,1.pt Porto,90,0,0,0,0,0,0,0,0,31,1,0,0,0.0,0.0,0.0,0,0,25,28,89.3,0,0,0,93fffbcf
