Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Ayase Ueda,21,FW,24-078,1.be Cercle Brugge,45,0,0,0,0,0,0,0,0,23,0,0,1,0.0,0.0,0.0,1,0,7,12,58.3,1,0,0,c0295327
Takuma Asano,18,FW,28-017,1.de Bochum,45,0,0,0,0,2,1,0,0,13,0,0,0,0.1,0.1,0.2,1,0,5,6,83.3,0,0,1,13ddc856
Yuki Soma,24,LWRMLM,25-275,1.jp Grampus,81,0,0,0,0,3,0,0,0,26,2,0,0,0.2,0.2,0.0,0,0,11,19,57.9,1,1,2,e997f52f
Takumi Minamino,10,RW,27-315,1.fr Monaco,9,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,4,7,57.1,0,0,0,f833a830
Ritsu Doan,8,RW,24-164,1.de Freiburg,66,0,0,0,0,1,0,0,0,26,3,0,1,0.0,0.0,0.0,1,0,10,14,71.4,1,3,5,d01bbb6f
Junya Ito,14,RWRM,29-263,1.fr Reims,24,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,2,0,2,7,28.6,1,2,3,dbd3a428
Daichi Kamada,15,LWAM,26-114,1.de Eint Frankfurt,90,0,0,0,0,2,1,0,0,45,0,0,1,0.4,0.4,0.0,2,0,27,33,81.8,2,0,0,15b287da
Hidemasa Morita,13,CMDM,27-201,1.pt Sporting CP,90,0,0,0,0,1,1,0,0,73,0,0,0,0.0,0.0,0.0,5,0,60,67,89.6,7,0,2,a650c75b
Wataru Endo,6,CMDM,29-291,1.de Stuttgart,90,0,0,0,0,3,0,1,0,105,2,1,0,0.1,0.1,0.0,4,0,75,90,83.3,3,0,3,c149016b
Yuto Nagatomo,5,LB,36-076,1.jp FC Tokyo,45,0,0,0,0,0,0,0,0,52,1,0,0,0.0,0.0,0.0,0,0,41,50,82.0,2,2,2,4b6960d2
Hiroki Ito,26,CB,23-199,1.de Stuttgart,45,0,0,0,0,0,0,0,0,64,0,0,0,0.0,0.0,0.0,1,0,58,63,92.1,5,0,0,204dded0
Maya Yoshida,22,CB,34-095,1.de Schalke 04,90,0,0,0,0,0,0,0,0,122,1,0,2,0.0,0.0,0.0,0,0,111,118,94.1,5,0,0,caffaf5a
Ko Itakura,4,CB,25-304,1.de M'Gladbach,90,0,0,0,0,1,0,1,0,80,5,1,0,0.0,0.0,0.0,1,0,63,67,94.0,1,0,1,97d545ae
Miki Yamane,2,RBRM,28-340,1.jp Kawa Frontale,61,0,0,0,0,0,0,1,0,36,1,2,2,0.0,0.0,0.1,1,0,24,33,72.7,5,1,1,b712e02d
Kaoru Mitoma,9,LM,25-191,1.eng Brighton,29,0,0,0,0,0,0,0,0,20,1,0,0,0.0,0.0,0.0,2,0,11,14,78.6,0,2,3,74618572
Shūichi Gonda,12,GK,33-269,1.jp S-Pulse,90,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,19,19,100.0,0,0,0,d8e5492f
