Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Memphis,10,FW,28-293,1.es Barcelona,81,1,0,0,0,4,3,0,0,42,1,0,2,0.6,0.6,0.4,1,0,23,29,79.3,2,1,4,8f696594
Xavi Simons,25,FWAM,19-226,1.nl PSV Eindhoven,9,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,6,10,60.0,3,0,0,da4d670f
Cody Gakpo,8,AMFW,23-210,1.nl PSV Eindhoven,89,0,0,0,0,1,0,0,0,38,2,0,2,0.0,0.0,0.2,7,1,22,30,73.3,5,3,3,1971591f
Wout Weghorst,19,FWAM,30-118,1.tr Beşiktaş,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,c4e87b8b
Davy Klaassen,14,AM,29-285,1.nl Ajax,45,0,0,0,0,0,0,0,0,20,1,0,0,0.0,0.0,0.0,2,1,9,16,56.3,1,0,0,15fd5593
Teun Koopmeiners,20,CM,24-278,1.it Atalanta,45,0,0,0,0,1,1,1,0,32,3,1,0,0.0,0.0,0.0,1,0,13,24,54.2,2,0,0,a26fb8aa
Frenkie de Jong,21,CM,25-205,1.es Barcelona,90,0,0,0,0,0,0,1,0,54,1,2,2,0.0,0.0,0.0,2,1,34,43,79.1,2,0,1,1bacc518
Marten de Roon,15,CM,31-249,1.it Atalanta,45,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,0,0,12,17,70.6,0,0,0,2a1beb34
Steven Bergwijn,7,FW,25-056,1.nl Ajax,45,0,0,0,0,1,0,0,0,26,0,0,2,0.4,0.4,0.0,1,0,19,20,95.0,1,0,2,a29b1131
Daley Blind,17,WB,32-269,1.nl Ajax,90,1,1,0,0,2,1,0,0,54,7,1,2,0.2,0.2,0.4,1,1,31,40,77.5,1,1,2,691bef82
Denzel Dumfries,22,WB,26-229,1.it Inter,90,1,2,0,0,1,1,0,0,68,1,3,3,0.4,0.4,0.3,2,2,29,50,58.0,4,0,2,481c9ece
Nathan Aké,5,CB,27-288,1.eng Manchester City,89,0,0,0,0,0,0,0,0,45,0,3,0,0.0,0.0,0.0,0,0,31,33,93.9,0,0,0,eaeca114
Matthijs de Ligt,3,CB,23-113,1.de Bayern Munich,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,d6e53a3a
Virgil van Dijk,4,CB,31-148,1.eng Liverpool,90,0,0,0,0,1,0,0,0,61,1,0,4,0.1,0.1,0.0,2,0,44,49,89.8,1,0,0,e06683ca
Jurriën Timber,2,CB,21-169,1.nl Ajax,90,0,0,0,0,0,0,0,0,55,3,2,1,0.0,0.0,0.0,0,0,35,43,81.4,1,0,0,41034650
Andries Noppert,23,GK,28-240,1.nl Heerenveen,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,24,37,64.9,0,0,0,2dc9d6fb
