Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Julián Álvarez,9,FW,22-321,1.eng Manchester City,102,0,0,0,0,1,1,0,0,40,0,0,1,0.1,0.1,0.0,5,1,27,33,81.8,1,0,1,15ab5a2b
Lautaro Martínez,22,FW,25-118,1.it Inter,18,0,0,0,0,4,1,0,0,13,0,0,0,0.6,0.6,0.0,2,1,6,8,75.0,0,0,0,f7036e1c
Ángel Di María,11,LW,34-307,1.it Juventus,63,1,0,0,0,2,1,0,0,43,0,1,1,0.5,0.5,0.2,6,2,27,31,87.1,2,4,9,19cda00b
Marcos Acuña,8,LWCMLM,31-051,1.es Sevilla,57,0,0,0,0,0,0,1,0,40,2,0,2,0.0,0.0,0.1,2,0,19,28,67.9,6,0,2,81442ecb
Lionel Messi,10,RWFW,35-177,1.fr Paris S-G,120,2,0,1,1,4,3,0,0,78,2,0,1,1.9,1.1,0.3,6,0,47,60,78.3,10,0,2,d70ce98e
Alexis Mac Allister,20,LM,23-359,1.eng Brighton,115,0,1,0,0,3,1,0,0,70,1,0,2,0.1,0.1,0.4,4,1,44,53,83.0,4,2,3,83d074ff
Germán Pezzella,6,CB,31-174,1.es Betis,5,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,8c725b43
Enzo Fernández,24,CMRM,21-335,1.pt Benfica,120,0,0,0,0,2,1,1,0,114,10,0,3,0.1,0.1,0.1,3,0,77,91,84.6,7,1,2,5ff4ab71
Rodrigo De Paul,7,RM,28-208,1.es Atlético Madrid,101,0,0,0,0,2,1,0,0,82,1,0,1,0.1,0.1,0.1,3,0,60,70,85.7,2,0,4,162efffd
Leandro Paredes,5,CM,28-172,1.it Juventus,19,0,0,0,0,0,0,1,0,17,1,0,0,0.0,0.0,0.0,0,0,16,16,100.0,3,0,0,dff153a4
Nicolás Tagliafico,3,LB,30-109,1.fr Lyon,119,0,0,0,0,0,0,0,0,65,4,4,0,0.0,0.0,0.0,2,0,41,54,75.9,4,0,0,f0661424
Paulo Dybala,21,LWLB,29-033,1.it Roma,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,1,1,e0921a4f
Nicolás Otamendi,19,CB,34-309,1.pt Benfica,120,0,0,0,0,0,0,0,0,82,0,2,1,0.0,0.0,0.0,0,0,68,74,91.9,1,0,0,0d267745
Cristian Romero,13,CB,24-235,1.eng Tottenham,120,0,0,0,0,0,0,0,0,87,0,2,1,0.0,0.0,0.0,1,0,60,70,85.7,3,0,0,a3d94a58
Nahuel Molina,26,RB,24-256,1.es Atlético Madrid,90,0,0,0,0,0,0,0,0,60,1,1,0,0.0,0.0,0.0,0,0,37,53,69.8,3,0,0,23610943
Gonzalo Montiel,4,RBRM,25-351,1.es Sevilla,30,0,0,0,0,1,0,1,0,16,1,0,0,0.0,0.0,0.3,2,0,7,12,58.3,1,0,0,374d5158
Emiliano Martínez,23,GK,30-107,1.eng Aston Villa,120,0,0,0,0,0,0,1,0,37,0,0,0,0.0,0.0,0.0,0,0,16,32,50.0,0,0,0,7956236f
