Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Cyle Larin,17,FW,27-224,1.be Club Brugge,45,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,1,6,9,66.7,0,0,1,e7af9060
Jonathan Osorio,21,FWCM,30-168,1.us Toronto FC,45,0,0,0,0,1,0,0,0,26,2,1,0,0.1,0.1,0.0,2,0,18,20,90.0,0,1,2,70106ff6
Jonathan David,20,FW,22-317,1.fr Lille,71,0,0,0,0,1,1,0,0,32,1,0,0,0.1,0.1,0.0,0,0,14,22,63.6,1,0,0,ce50fd99
Lucas Cavallini,9,FW,29-334,1.us Vancouver,19,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,0,0,dd8de641
Alphonso Davies,19,LM,22-025,1.de Bayern Munich,90,1,0,0,0,2,1,0,0,58,1,0,1,0.2,0.2,0.1,2,0,30,42,71.4,0,5,13,d781d855
Stephen Eustáquio,7,CM,25-341,1.pt Porto,45,0,0,0,0,0,0,0,0,35,1,1,0,0.0,0.0,0.0,0,0,27,27,100.0,1,0,0,577efaec
Ismaël Koné,15,CM,20-174,1.us CF Montréal,45,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.1,1,0,41,43,95.3,2,0,0,e0220b70
Atiba Hutchinson,13,CM,39-292,1.tr Beşiktaş,71,0,0,0,0,0,0,0,0,61,0,0,2,0.0,0.0,0.0,0,0,47,51,92.2,6,1,1,f1b55719
Sam Adekugbe,3,LB,27-315,1.tr Hatayspor,19,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,11,13,84.6,0,0,0,7f2309be
Tajon Buchanan,11,RMLB,23-292,1.be Club Brugge,90,0,1,0,0,1,0,1,0,51,1,1,0,0.0,0.0,0.2,4,1,24,36,66.7,4,4,10,3aca6420
Richie Laryea,22,LB,27-324,1.us Toronto FC,61,0,0,0,0,0,0,0,0,32,1,0,1,0.0,0.0,0.0,0,0,16,21,76.2,0,1,2,276fdbe4
Junior Hoilett,10,FWRM,32-175,2.eng Reading,29,0,0,0,0,3,0,0,0,23,2,0,0,0.1,0.1,0.0,1,0,16,20,80.0,1,0,0,33af5b9e
Kamal Miller,4,CB,25-195,1.us CF Montréal,90,0,0,0,0,0,0,1,0,79,2,2,0,0.0,0.0,0.0,0,0,62,66,93.9,2,1,1,0646bd8a
Steven Vitória,5,CB,35-320,1.pt Chaves,90,0,0,0,0,0,0,0,0,62,2,0,1,0.0,0.0,0.0,0,0,45,54,83.3,4,0,0,9bc450e6
Alistair Johnston,2,RB,24-050,1.us CF Montréal,90,0,0,0,0,0,0,0,0,70,2,1,0,0.0,0.0,0.0,2,0,50,63,79.4,4,0,0,4fb17e20
Milan Borjan,18,GK,35-035,1.rs Red Star,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,26,39,66.7,0,0,0,5e8936be
