Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Lautaro Martínez,22,FW,25-096,1.it Inter,62,0,0,0,0,1,0,0,0,12,0,0,0,0.1,0.1,0.0,0,0,3,6,50.0,0,1,1,f7036e1c
Julián Álvarez,9,FW,22-299,1.eng Manchester City,28,0,0,0,0,0,0,0,0,14,1,0,1,0.0,0.0,0.0,0,0,6,8,75.0,0,0,1,15ab5a2b
Lionel Messi,10,FW,35-155,1.fr Paris S-G,90,1,1,0,0,2,1,0,0,55,1,0,0,0.1,0.1,0.0,3,1,36,44,81.8,5,2,6,d70ce98e
Alexis Mac Allister,20,LM,23-337,1.eng Brighton,68,0,0,0,0,0,0,0,0,44,2,1,0,0.0,0.0,0.0,1,0,34,38,89.5,4,1,2,83d074ff
Exequiel Palacios,14,CM,24-052,1.de Leverkusen,22,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,7,7,100.0,0,0,0,e82adcab
Guido Rodríguez,18,CM,28-228,1.es Betis,56,0,0,0,0,0,0,0,0,69,2,0,1,0.0,0.0,0.0,0,0,54,64,84.4,1,0,0,34e393f2
Enzo Fernández,24,CM,21-313,1.pt Benfica,34,1,0,0,0,1,1,0,0,32,1,1,1,0.0,0.0,0.0,2,2,22,28,78.6,3,1,1,5ff4ab71
Rodrigo De Paul,7,CM,28-186,1.es Atlético Madrid,90,0,0,0,0,0,0,0,0,82,0,1,1,0.0,0.0,0.0,0,0,58,69,84.1,2,0,3,162efffd
Ángel Di María,11,RM,34-285,1.it Juventus,68,0,1,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.1,2,1,21,29,72.4,0,5,9,19cda00b
Cristian Romero,13,CB,24-213,1.eng Tottenham,22,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,0,0,a3d94a58
Marcos Acuña,8,LB,31-029,1.es Sevilla,90,0,0,0,0,0,0,0,0,50,2,1,3,0.0,0.0,0.1,1,0,27,38,71.1,0,0,3,81442ecb
Lisandro Martínez,25,CB,24-312,1.eng Manchester Utd,90,0,0,0,0,0,0,0,0,65,1,1,1,0.0,0.0,0.0,0,0,47,56,83.9,1,0,0,bac46a10
Nicolás Otamendi,19,CB,34-287,1.pt Benfica,90,0,0,0,0,0,0,0,0,98,3,1,0,0.0,0.0,0.0,0,0,77,86,89.5,3,0,0,0d267745
Gonzalo Montiel,4,RB,25-329,1.es Sevilla,62,0,0,0,0,0,0,1,0,58,1,1,0,0.0,0.0,0.0,0,0,47,51,92.2,1,0,1,374d5158
Nahuel Molina,26,RB,24-234,1.es Atlético Madrid,28,0,0,0,0,1,0,0,0,13,0,0,0,0.1,0.1,0.0,0,0,10,13,76.9,0,0,0,23610943
Emiliano Martínez,23,GK,30-085,1.eng Aston Villa,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,18,27,66.7,0,0,0,7956236f
