Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Andrej Kramarić,9,FW,31-157,1.de Hoffenheim,70,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,12,14,85.7,0,1,3,603cb947
Marko Livaja,14,FW,29-089,1.hr Hajduk Split,20,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,3,9,33.3,1,0,0,6e5497ca
Ivan Perišić,4,LWRW,33-294,1.eng Tottenham,89,0,0,0,0,1,0,0,0,47,2,2,2,0.0,0.0,0.0,1,0,30,42,71.4,2,0,1,6fe90922
Mislav Oršić,18,LW,29-329,1.hr Dinamo Zagreb,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,ee950928
Nikola Vlašić,13,RW,25-050,1.it Torino,45,0,0,0,0,2,1,0,0,16,0,0,0,0.3,0.3,0.0,1,0,7,10,70.0,0,0,2,aa8e289e
Mario Pašalić,15,RWLW,27-287,1.it Atalanta,45,0,0,0,0,0,0,0,0,20,0,1,1,0.0,0.0,0.0,0,0,13,14,92.9,1,0,1,e599253a
Mateo Kovačić,8,LM,28-201,1.eng Chelsea,78,0,0,0,0,0,0,0,0,62,2,1,0,0.0,0.0,0.0,0,0,47,55,85.5,2,0,1,79c0821a
Lovro Majer,7,AM,24-310,1.fr Rennes,12,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,0,0,0,fc46aab1
Marcelo Brozović,11,CMDM,30-007,1.it Inter,90,0,0,0,0,0,0,0,0,98,2,0,1,0.0,0.0,0.0,0,0,77,89,86.5,3,2,4,33b8d077
Luka Modrić,10,RMDM,37-075,1.es Real Madrid,90,0,0,0,0,1,0,0,0,104,1,2,1,0.1,0.1,0.0,2,0,80,95,84.2,13,0,4,6025fab1
Borna Sosa,19,LB,24-306,1.de Stuttgart,90,0,0,0,0,0,0,0,0,76,3,0,1,0.0,0.0,0.3,1,0,49,63,77.8,3,1,1,af0d79a9
Joško Gvardiol,20,CB,20-304,1.de RB Leipzig,90,0,0,0,0,0,0,0,0,123,0,3,2,0.0,0.0,0.0,0,0,102,116,87.9,6,0,0,5ad50391
Dejan Lovren,6,CB,33-141,1.ru Zenit,90,0,0,0,0,1,0,0,0,106,4,1,3,0.1,0.1,0.0,0,0,82,91,90.1,4,0,0,1a2935f6
Josip Juranović,22,RB,27-099,1.sct Celtic,90,0,0,0,0,0,0,0,0,60,2,0,0,0.0,0.0,0.0,0,0,43,57,75.4,2,1,2,0a084b35
Dominik Livaković,1,GK,27-318,1.hr Dinamo Zagreb,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,26,26,100.0,0,0,0,58f077c0
