Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Michael Estrada,11,FW,26-227,1.mx Cruz Azul,89,0,0,0,0,0,0,0,0,29,0,0,3,0.0,0.0,0.0,1,1,13,22,59.1,5,2,3,773f5f12
Kevin Rodríguez,26,FW,22-261,,1,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,189fb038
Enner Valencia,13,FW,33-016,1.tr Fenerbahçe,76,2,0,1,1,1,1,0,0,35,2,1,2,1.0,0.2,0.0,1,1,13,21,61.9,0,2,5,fb485406
José Cifuentes,5,AM,23-253,1.us Los Angeles FC,14,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.0,0,0,5,9,55.6,0,0,0,8c8c07a7
Romario Ibarra,10,LM,28-057,1.mx Pachuca,67,0,0,0,0,2,1,0,0,21,0,1,1,0.1,0.1,0.0,1,0,10,13,76.9,0,1,1,b494ccf5
Jeremy Sarmiento,16,LWLM,20-157,1.eng Brighton,23,0,0,0,0,0,0,0,0,10,2,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,1,2,ac0d576d
Moisés Caicedo,23,CMDM,21-018,1.eng Brighton,89,0,0,0,0,0,0,1,0,51,0,2,1,0.0,0.0,0.0,1,1,44,48,91.7,5,0,0,16264a81
Alan Franco,21,DM,24-091,1.ar Talleres,1,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,0,0,c76b161b
Jhegson Méndez,20,CMDM,25-208,1.us Los Angeles FC,90,0,0,0,0,0,0,1,0,82,1,1,4,0.0,0.0,0.1,3,0,75,77,97.4,4,0,1,db0c5324
Gonzalo Plata,19,RMRW,22-019,1.es Valladolid,90,0,0,0,0,0,0,0,0,47,1,2,2,0.0,0.0,0.0,0,0,27,36,75.0,2,2,5,54bcdeb0
Pervis Estupiñán,7,LB,24-303,1.eng Brighton,90,0,0,0,0,0,0,0,0,82,3,1,0,0.0,0.0,0.1,2,0,61,76,80.3,4,1,2,d38fdf53
Piero Hincapié,3,CB,20-315,1.de Leverkusen,90,0,0,0,0,0,0,0,0,74,0,1,0,0.0,0.0,0.0,0,0,69,73,94.5,1,0,0,0c7a48f8
Félix Torres Caicedo,2,CB,25-313,1.mx Santos,90,0,0,0,0,0,0,0,0,67,0,1,0,0.0,0.0,0.0,0,0,51,64,79.7,0,0,1,c0a8860f
Ángelo Preciado,17,RB,24-275,1.be Genk,90,0,1,0,0,1,0,0,0,64,5,2,2,0.0,0.0,0.2,1,1,40,50,80.0,4,0,0,eadc8e4f
Hernán Galíndez,1,GK,35-235,1.ec SD Aucas,90,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,11,19,57.9,0,0,0,89c136f6
