Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Edinson Cavani,21,FW,35-287,1.es Valencia,72,0,0,0,0,1,0,0,0,21,0,0,0,0.1,0.1,0.5,2,0,12,19,63.2,1,0,0,527f063d
Luis Suárez,9,FW,35-308,1.uy Nacional,18,0,0,0,0,1,0,0,0,9,0,0,0,0.2,0.2,0.0,1,0,5,8,62.5,1,0,0,a6154613
Darwin Núñez,11,FW,23-157,1.eng Liverpool,71,0,0,0,0,1,1,0,0,27,1,0,0,0.0,0.0,0.0,2,0,11,18,61.1,0,0,0,4d77b365
Maxi Gómez,18,FW,26-106,1.tr Trabzonspor,19,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,0,0,4c2e9442
Matías Vecino,5,CM,31-096,1.it Lazio,61,0,0,0,0,0,0,0,0,23,1,0,2,0.0,0.0,0.0,1,0,10,17,58.8,4,0,0,44ac04e9
Giorgian De Arrascaeta,10,LM,28-180,1.br Flamengo,29,0,0,0,0,1,1,0,0,29,0,1,0,0.2,0.2,0.2,1,0,18,26,69.2,1,0,0,be8d02dd
Rodrigo Bentancur,6,CM,25-156,1.eng Tottenham,90,0,0,0,0,2,1,1,0,72,2,3,0,0.5,0.5,0.0,4,0,50,63,79.4,5,2,3,3b8674e6
Federico Valverde,15,CM,24-129,1.es Real Madrid,90,0,0,0,0,1,0,0,0,58,3,3,3,0.0,0.0,0.2,3,0,38,47,80.9,5,0,1,0959c2a2
Mathías Olivera,16,WBLB,25-028,1.it Napoli,85,0,0,0,0,2,0,1,0,52,1,1,7,0.1,0.1,0.1,3,0,26,34,76.5,2,0,1,41c12f75
Matías Viña,17,LB,25-019,1.it Roma,5,0,0,0,0,0,0,0,0,14,2,0,0,0.0,0.0,0.0,0,0,4,11,36.4,1,1,1,08eb3b58
Guillermo Varela,13,WBRB,29-249,1.br Flamengo,90,0,0,0,0,0,0,0,0,36,0,1,0,0.0,0.0,0.1,1,0,21,32,65.6,1,0,0,5c961282
Sebastián Coates,19,CB,32-052,1.pt Sporting CP,90,0,0,0,0,0,0,0,0,54,1,0,3,0.0,0.0,0.0,0,0,36,46,78.3,5,0,0,1fbbfbde
Diego Godín,3,CB,36-285,1.ar Vélez Sarsf,61,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,19,23,82.6,0,0,0,fc4f85b1
Facundo Pellistri,8,RM,20-343,1.eng Manchester Utd,29,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.1,3,0,9,12,75.0,0,0,1,ac7e7b1c
José María Giménez,2,CB,27-312,1.es Atlético Madrid,90,0,0,0,0,1,0,0,0,62,1,3,2,0.0,0.0,0.0,0,0,38,51,74.5,1,0,0,f0da930c
Sergio Rochet,23,GK,29-250,1.uy Nacional,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,16,27,59.3,0,0,0,81b99b9e
