Player,#,Pos,Age,Club,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,-9999
Robert Lewandowski,9,FW,34-097,1.es Barcelona,90,1,1,0,0,5,2,0,0,43,1,0,2,1.0,1.0,0.2,6,3,14,20,70.0,2,4,6,8d78e732
Arkadiusz Milik,7,FWRM,28-271,1.it Juventus,70,0,0,0,0,1,0,1,0,21,0,0,1,0.2,0.2,0.0,0,0,10,12,83.3,0,0,0,85613cf0
Krzysztof Piątek,23,FW,27-148,1.it Salernitana,20,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,0,0,17f3620a
Przemysław Frankowski,24,LM,27-228,1.fr Lens,90,0,0,0,0,0,0,0,0,36,3,0,1,0.0,0.0,0.2,1,0,20,31,64.5,2,0,0,00a8d210
Grzegorz Krychowiak,10,CM,32-301,1.sa Al-Shabab,90,0,0,0,0,0,0,0,0,37,3,1,2,0.0,0.0,0.1,3,0,19,28,67.9,1,0,1,580d52dd
Krystian Bielik,6,CM,24-326,3.eng Derby County,90,0,0,0,0,1,0,0,0,42,3,4,0,0.1,0.1,0.0,0,0,25,28,89.3,1,0,0,8e0ec853
Piotr Zieliński,20,RMFW,28-190,1.it Napoli,62,1,0,0,0,1,1,0,0,25,0,0,0,0.2,0.2,0.1,2,0,15,20,75.0,0,0,2,a5296e55
Jakub Kamiński,13,RM,20-174,1.de Wolfsburg,28,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.0,0.2,3,0,10,13,76.9,0,0,1,202b3b68
Bartosz Bereszyński,18,LB,30-137,1.it Sampdoria,90,0,0,0,0,0,0,0,0,43,2,1,2,0.0,0.0,0.0,0,0,22,32,68.8,2,0,0,61b3978f
Jakub Kiwior,14,CB,22-284,1.it Spezia,90,0,0,0,0,0,0,1,0,46,0,2,2,0.0,0.0,0.0,0,0,30,36,83.3,1,0,0,dc3e663e
Kamil Glik,15,CB,34-296,2.it Benevento,90,0,0,0,0,0,0,0,0,41,0,1,0,0.0,0.0,0.0,0,0,29,31,93.5,0,0,0,c6056d58
Matty Cash,2,RB,25-111,1.eng Aston Villa,90,0,0,0,0,0,0,1,0,48,1,0,0,0.0,0.0,0.1,1,0,30,41,73.2,1,0,1,2389cdc2
Wojciech Szczęsny,1,GK,32-222,1.it Juventus,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,24,41,58.5,0,0,0,01b8a2b2
